ts_code,stock_name,buy_date,buy_price,max_return_10d,max_return_20d,max_return_60d,amplitude,gain
000917.SZ,电广传媒,20251020,8.64,5.439814814814802,5.439814814814802,53.58796296296294,23.26589595375722,10.063694267515935
000922.SZ,佳电股份,20260511,17.08,-2.576112412177973,-2.576112412177973,,32.89581624282199,9.980682549903406
000923.SZ,河钢资源,20250930,17.91,9.994416527079839,9.994416527079839,18.25795644891122,27.751937984496124,10.012285012285005
000927.SZ,中国铁物,20260122,2.95,0.6779661016949159,0.6779661016949159,13.220338983050835,10.546875,10.074626865671641
000930.SZ,中粮科技,20260302,7.11,11.95499296765119,11.95499296765119,11.95499296765119,19.473684210526304,5.022156573116702
000933.SZ,神火股份,20251009,21.21,12.91843470061291,27.10985384252711,34.22913719943422,24.22552664188352,5.997001499250371
000935.SZ,四川双马,20251125,23.59,3.136922424756246,8.859686307757524,22.97583721916067,31.871345029239762,6.261261261261264
000938.SZ,紫光股份,20260422,29.92,10.86229946524064,10.86229946524064,,21.222410865874362,8.366533864541841
000949.SZ,新乡化纤,20250926,4.44,7.432432432432414,7.432432432432414,26.12612612612611,16.445623342175058,6.730769230769236
000950.SZ,重药控股,20251215,6.79,1.0309278350515505,1.0309278350515505,1.0309278350515505,30.831643002028407,10.048622366288495
000951.SZ,中国重汽,20260203,19.8,9.343434343434334,16.666666666666668,33.48484848484848,18.91064871481028,6.738544474393531
000966.SZ,长源电力,20260325,5.57,5.385996409335723,5.385996409335723,,23.820754716981128,6.095238095238101
000967.SZ,盈峰环境,20260225,8.01,18.476903870162303,18.476903870162303,104.9937578027466,22.62658227848101,5.3947368421052655
000969.SZ,安泰科技,20251009,14.92,42.96246648793564,57.64075067024128,57.64075067024128,29.722470904207704,10.029498525073741
000973.SZ,佛塑科技,20250929,7.94,2.896725440806039,11.586901763224168,92.06549118387909,32.76740237691003,9.972299168975079
000975.SZ,山金国际,20251009,24.48,0.8169934640522847,0.8169934640522847,3.9624183006535896,27.470686767169166,7.227332457293045
000977.SZ,浪潮信息,20260420,73.12,2.3659737417942965,5.826039387308521,,26.98726000358873,7.166935365674923
000987.SZ,越秀资本,20260105,8.59,26.193247962747378,36.08847497089639,36.08847497089639,18.117977528089888,5.528255528255519
000990.SZ,诚志股份,20260123,9.21,0.868621064060785,0.868621064060785,42.996742671009756,15.60773480662982,10.035842293906832
000998.SZ,隆平高科,20260130,10.51,-3.3301617507136028,5.042816365366312,5.042816365366312,9.267241379310358,5.416248746238708
001286.SZ,陕西能源,20260421,11.77,1.1894647408666148,2.1240441801189465,,24.00430570505921,6.612318840579714
001287.SZ,中电港,20260506,29.11,5.73686018550327,5.73686018550327,,30.863614912694658,10.015117157974295
001979.SZ,招商蛇口,20260129,10.88,0.36764705882352156,0.36764705882352156,0.36764705882352156,20.11695906432747,8.043694141012914
002001.SZ,新 和 成,20260119,26.61,5.74971815107103,14.430665163472378,47.68883878241262,17.713511070944428,5.219454329774615
002009.SZ,天奇股份,20251229,21.3,9.999999999999995,34.8356807511737,68.40375586854458,27.957699933906138,10.0206611570248
002011.SZ,盾安环境,20250922,14.8,1.2837837837837804,1.2837837837837804,1.2837837837837804,30.747398297067168,8.266276517922464
002025.SZ,航天电器,20260106,56.85,24.432717678100254,24.432717678100254,37.590149516270884,33.95946613939694,10.00386996904025
002034.SZ,旺能环境,20260513,21.47,7.265952491849102,7.265952491849102,,25.031766200762384,9.989754098360653
002044.SZ,美年健康,20251218,6.02,0.830564784053168,41.36212624584718,41.36212624584718,21.280991735537196,10.05484460694698
002051.SZ,中工国际,20260402,9.91,20.08072653884965,20.78708375378406,,14.250309789343252,9.98890122086571
002056.SZ,横店东磁,20260313,25.84,-8.320433436532502,-8.320433436532502,13.854489164086695,32.93718166383699,10.004257130693919
002063.SZ,远光软件,20260306,7.01,7.417974322396582,7.417974322396582,7.417974322396582,15.41038525963149,10.04709576138147
002065.SZ,东华软件,20250923,12.17,-6.08052588331964,-6.08052588331964,-6.08052588331964,34.44700460829493,7.413945278022947
002077.SZ,大港股份,20251112,18.9,-1.3227513227513228,-1.3227513227513228,-0.3174603174603107,34.9772382397572,10.011641443538991
002079.SZ,苏州固锝,20260123,11.11,0.9900990099010011,7.470747074707472,7.470747074707472,19.021739130434785,5.608365019011406
